h0_lm0_x,h0_lm0_y,h0_lm0_z,h0_lm1_x,h0_lm1_y,h0_lm1_z,h0_lm2_x,h0_lm2_y,h0_lm2_z,h0_lm3_x,h0_lm3_y,h0_lm3_z,h0_lm4_x,h0_lm4_y,h0_lm4_z,h0_lm5_x,h0_lm5_y,h0_lm5_z,h0_lm6_x,h0_lm6_y,h0_lm6_z,h0_lm7_x,h0_lm7_y,h0_lm7_z,h0_lm8_x,h0_lm8_y,h0_lm8_z,h0_lm9_x,h0_lm9_y,h0_lm9_z,h0_lm10_x,h0_lm10_y,h0_lm10_z,h0_lm11_x,h0_lm11_y,h0_lm11_z,h0_lm12_x,h0_lm12_y,h0_lm12_z,h0_lm13_x,h0_lm13_y,h0_lm13_z,h0_lm14_x,h0_lm14_y,h0_lm14_z,h0_lm15_x,h0_lm15_y,h0_lm15_z,h0_lm16_x,h0_lm16_y,h0_lm16_z,h0_lm17_x,h0_lm17_y,h0_lm17_z,h0_lm18_x,h0_lm18_y,h0_lm18_z,h0_lm19_x,h0_lm19_y,h0_lm19_z,h0_lm20_x,h0_lm20_y,h0_lm20_z,h1_lm0_x,h1_lm0_y,h1_lm0_z,h1_lm1_x,h1_lm1_y,h1_lm1_z,h1_lm2_x,h1_lm2_y,h1_lm2_z,h1_lm3_x,h1_lm3_y,h1_lm3_z,h1_lm4_x,h1_lm4_y,h1_lm4_z,h1_lm5_x,h1_lm5_y,h1_lm5_z,h1_lm6_x,h1_lm6_y,h1_lm6_z,h1_lm7_x,h1_lm7_y,h1_lm7_z,h1_lm8_x,h1_lm8_y,h1_lm8_z,h1_lm9_x,h1_lm9_y,h1_lm9_z,h1_lm10_x,h1_lm10_y,h1_lm10_z,h1_lm11_x,h1_lm11_y,h1_lm11_z,h1_lm12_x,h1_lm12_y,h1_lm12_z,h1_lm13_x,h1_lm13_y,h1_lm13_z,h1_lm14_x,h1_lm14_y,h1_lm14_z,h1_lm15_x,h1_lm15_y,h1_lm15_z,h1_lm16_x,h1_lm16_y,h1_lm16_z,h1_lm17_x,h1_lm17_y,h1_lm17_z,h1_lm18_x,h1_lm18_y,h1_lm18_z,h1_lm19_x,h1_lm19_y,h1_lm19_z,h1_lm20_x,h1_lm20_y,h1_lm20_z,label,label_name
0.0,0.0,0.0,-0.03385995887898602,-0.2878096504713812,5.1524458099275524e-05,-0.1580131414352681,-0.5530459950234383,4.3063579622132786e-05,-0.3047396299108742,-0.7167024629385375,1.1729408663541437e-05,-0.42889281246715627,-0.8464989719746505,-9.862340312573923e-06,-0.10722320311678907,-0.6771991775797205,-5.001256508773141e-06,-0.27652299751171916,-0.9593655015712707,-9.139623964959001e-05,-0.3103829563907052,-0.8069956866158335,-0.00012957665735936291,-0.28216632399155017,-0.6771991775797205,-0.00014229076535287116,-0.11850985607645108,-0.6433392187007344,-7.39427997706086e-05,-0.28216632399155017,-0.9593655015712707,-0.00015713424343535116,-0.3047396299108742,-0.7900657071763405,-0.00016314552641203035,-0.27087967103188815,-0.6433392187007344,-0.00015192445294251252,-0.18058644735459212,-0.5699759744629314,-0.00014548654963049578,-0.3555295682293532,-0.8464989719746505,-0.0002087301604680497,-0.36681622118901525,-0.6997724834990444,-0.00018133816228302316,-0.3273129358301982,-0.5643326479831003,-0.0001509993450458801,-0.27087967103188815,-0.4740394243058043,-0.00021355866678842244,-0.41760615950749425,-0.6376958922209034,-0.00025460375606298463,-0.4740394243058043,-0.5530459950234383,-0.0002403672128388891,-0.4796827507856353,-0.4571094448663113,-0.00022232606891765445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Serpent
0.0,0.0,0.0,0.054468796067088154,-0.25748885413532585,5.9650349445409065e-05,0.054468796067088154,-0.51002599953728,5.1728938635847e-05,0.009903417466743301,-0.6783840964719161,1.914664306760506e-05,-0.054468796067088154,-0.7922733973394641,-1.1744750418153726e-05,-0.14855126200114951,-0.722949475072261,1.7259997592424083e-06,-0.1386478445344062,-0.9903417466743302,-7.535462345184344e-05,-0.014855126200114952,-0.9012109894736404,-0.00012150709539491629,0.0693239222672031,-0.7873216886060924,-0.00014140022654761565,-0.16340638820126446,-0.6833358052052878,-7.373729890275602e-05,-0.0693239222672031,-0.9754866204742152,-0.00014253087109031924,0.07922733973394641,-0.8715007370734105,-0.00016155547398813818,0.1386478445344062,-0.722949475072261,-0.00016413096320236708,-0.17330980566800777,-0.5991567567379698,-0.000149534833387757,-0.10398588340080467,-0.8665490283400389,-0.0002049247208659444,0.04456537860034485,-0.7724665624059776,-0.0001955974798434056,0.11388930086754796,-0.638770426604943,-0.0001813104220160208,-0.1782615144013794,-0.4803157471370501,-0.00022124161888445316,-0.21292347553498098,-0.6536255528050579,-0.00026059582603707416,-0.15845467946789282,-0.5942050480045981,-0.00024681044065162183,-0.12874442706766293,-0.48526745587042175,-0.0002300943223437947,0.0,0.0,0.0,-0.04806584189290697,-0.22430726216689917,-1.2675771916529313e-05,-0.1068129819842377,-0.4753177698298578,-6.138000509170534e-05,-0.20828531486926352,-0.6782624355999094,-0.00011223825347000325,-0.3204389459527131,-0.7957567157825709,-0.00015581608350763887,0.0747690873889664,-0.6782624355999094,-0.0001289051249457668,-0.23498856036532295,-0.9719981360565632,-0.00023298314415267786,-0.34714219144877256,-0.838481908576266,-0.0002636044981230945,-0.3150982968535012,-0.7049656810959688,-0.0002729745673400698,0.0747690873889664,-0.6195152955085786,-0.00017004215903973832,-0.30441699865507743,-0.9185916450644442,-0.00026711137283890173,-0.38986738424246764,-0.7583721720880877,-0.0002531623019116199,-0.3311202441511369,-0.6355372428062144,-0.00023488660328912256,0.0053406490992118855,-0.5287242608219767,-0.00021472489385585924,-0.37384543694483197,-0.7904160666833591,-0.0002954591522765207,-0.4379332261353746,-0.6301965937070024,-0.00025263061541739115,-0.3578234896471963,-0.512702313524341,-0.00021969064357399816,-0.09079103468660205,-0.42191127883773893,-0.00026068635020906557,-0.4379332261353746,-0.5981526991117312,-0.0003433109765480456,-0.5233836117227647,-0.5073616644251291,-0.0003409912843197823,-0.4966803662267053,-0.41657062973852704,-0.00032746499209338213,1,Serpent
0.0,0.0,0.0,0.10819442272766075,-0.24135678916170475,-6.503627574491059e-06,0.166452958042555,-0.5076815220297928,-6.131088843668908e-05,0.20806619755319375,-0.6741344800723478,-0.00012049217104039795,0.2580020849659602,-0.7573609590936252,-0.0001753942468648031,-0.02496794370638325,-0.7490383111914974,-0.00013862966678940497,0.3245832681829822,-0.9238139171361802,-0.0002633870429156876,0.466068282519154,-0.8156194944085194,-0.0003255865262433923,0.5076815220297928,-0.66581183217022,-0.0003488755768059628,0.0166452958042555,-0.7157477195829864,-0.00018434662405178591,0.3828418034978765,-0.9238139171361802,-0.00028799405439498425,0.5076815220297928,-0.798974198604264,-0.00030118408100015295,0.5243268178340482,-0.6574891842680922,-0.000298292218839533,0.07490383111914975,-0.6408438884638368,-0.0002310002050953388,0.3828418034978765,-0.8489100860170304,-0.0003137828559954987,0.466068282519154,-0.732393015387242,-0.0002944832500916784,0.4577456346170262,-0.599230648953198,-0.0002678971734441478,0.1498076622382995,-0.5409721136383038,-0.0002770434358929045,0.2746473807702157,-0.6907797758766032,-0.0003351765219401714,0.299615324476599,-0.632521240561709,-0.00032121396170301734,0.2746473807702157,-0.5492947615404314,-0.0002978690724330902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Serpent
0.0,0.0,0.0,-0.06281904632420607,-0.2826857084589273,-1.018043350213048e-06,-0.08637618869578334,-0.5732237977083804,-4.4261264065145254e-05,-0.11778571185788637,-0.7381237943094213,-9.328550775631276e-05,-0.15704761581051516,-0.8087952214241532,-0.00014339741776567678,0.11778571185788637,-0.8244999830052047,-0.00011096811429611416,-0.25912856608735,-0.9658428372346682,-0.00020838319950501475,-0.455438085850494,-0.7852380790525758,-0.00024770689095770224,-0.5104047513841743,-0.6281904632420606,-0.00026171229555718386,0.14134285422946366,-0.7381237943094213,-0.00015240032590821122,-0.2826857084589273,-0.8402047445862562,-0.00022841819613307526,-0.47899522822207125,-0.6753047479852152,-0.00022709322339282566,-0.5418142745462773,-0.5339618937557515,-0.00022615082813954147,0.0942285694863091,-0.5967809400799576,-0.0001950159213412411,-0.30624285083050456,-0.683157128775741,-0.0002548684630308658,-0.4711428474315455,-0.5339618937557515,-0.0002322717315284111,-0.5104047513841743,-0.4161761818978652,-0.00021950766706335778,0.015704761581051517,-0.44758570505996825,-0.0002369705734681396,-0.3376523739926076,-0.4946999898031228,-0.0002848001894479012,-0.4711428474315455,-0.4161761818978652,-0.0002789511139672493,-0.4946999898031228,-0.3533571355736591,-0.0002694678083189084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Serpent
0.0,0.0,0.0,0.1947469932563934,-0.21721780017059267,9.736583027953733e-05,0.2921204898845901,-0.4494161382839848,0.00010718724340060085,0.3445523726843884,-0.6067117866833796,8.217438183330571e-05,0.37451344856998736,-0.7265560902257755,6.088636259878585e-05,0.07490268971399747,-0.7040852833115762,3.2903247569084096e-05,0.11984430354239595,-0.9812252352533668,-2.4463966439418482e-05,0.32957183474158885,-0.9138128145107691,-4.649534864710082e-05,0.4419258693125851,-0.7864782419969735,-5.0083582780411096e-05,0.029961075885598987,-0.6816144763973769,-6.986408452806034e-05,0.14980537942799493,-0.9887155042247666,-0.00013910123995782798,0.3969842554841866,-0.8838517386251702,-0.00015574267600169015,0.4718869451981841,-0.7190658212543757,-0.00015322640082192072,-0.007490268971399747,-0.6142020556547793,-0.00017056104168614944,0.16478591737079443,-0.8763614696537704,-0.00022798643259459015,0.41196479342698605,-0.771497704054174,-0.0002180612954619939,0.501848021083783,-0.6366728625689785,-0.0002019213258444577,-0.029961075885598987,-0.5168285590265825,-0.00026495755167145533,0.08239295868539721,-0.7040852833115762,-0.0003111036521674066,0.2247080691419924,-0.6891047453687767,-0.0003024539527490209,0.2846302209131904,-0.6142020556547793,-0.0002885955486406623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Serpent
0.0,0.0,0.0,0.06707272431566946,-0.21612322279493493,3.0280279376297532e-05,0.08943029908755928,-0.46950907020968624,1.2166794373528737e-05,0.08943029908755928,-0.6558221933087681,-2.446435195360283e-05,0.07452524923963273,-0.7750625920921804,-5.885636968383886e-05,-0.07452524923963273,-0.7303474425484008,-3.561169977960472e-05,-0.05216767446774292,-0.9986383398110786,-0.00013024427991940215,0.014905049847926547,-0.8943029908755928,-0.0001829068768274009,0.07452524923963273,-0.7676100671682172,-0.00020601945123979279,-0.08943029908755928,-0.6781797680806579,-0.00010157686519621161,0.029810099695853094,-0.9688282401152256,-0.0001837557527749773,0.12669292370737564,-0.8495878413318132,-0.0002041034280632479,0.15650302340322875,-0.7154423927004743,-0.0002063062133951603,-0.10433534893548584,-0.573844419145172,-0.00017079058580322473,-0.029810099695853094,-0.8421353164078499,-0.00024047255411208975,0.06707272431566946,-0.7452524923963274,-0.00023044976008362655,0.11924039878341237,-0.626012093612915,-0.00021407729012357912,-0.12669292370737564,-0.43969897051383316,-0.0002374998780520821,-0.15650302340322875,-0.6111070437649885,-0.0002873083738991606,-0.10433534893548584,-0.5812969440691353,-0.000277706797357505,-0.05962019939170619,-0.5216767446774292,-0.00026368826739631726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Serpent
0.0,0.0,0.0,0.08884909331008915,-0.26654727993026744,0.00010549772031269126,0.09820162944799328,-0.5284182917915828,0.00011970966807371443,0.042086412620568545,-0.7201452826186173,9.689037749110512e-05,-0.028057608413712364,-0.8557570566182271,7.372408884403203e-05,0.24784220765445922,-0.7061164784117612,6.482981804562642e-05,-0.009352536137904122,-0.9960450986867889,-5.8311921063357394e-06,-0.12625923786170565,-0.846404520480323,-3.966468417184372e-05,-0.1309355059306577,-0.6780588699980488,-4.7343821542865465e-05,0.2384896715165551,-0.6827351380670008,-2.4402910046201535e-05,-0.08884909331008915,-0.9960450986867889,-8.821083526769951e-05,-0.19172699082703448,-0.8230231801355626,-9.020203694767204e-05,-0.1776981866201783,-0.6453249935153844,-7.927286961035564e-05,0.18705072275808243,-0.6312961893085282,-0.00011293707349449747,-0.12158296979275358,-0.9118722734456518,-0.00016204923262853256,-0.22913713537865096,-0.7388503548944256,-0.00013204425651354809,-0.2151083311717948,-0.5798572405500555,-0.00010291768947545116,0.11690670172380152,-0.5611521682742473,-0.00019431766602118382,-0.1075541655858974,-0.7996418397908024,-0.00022732463964893437,-0.21978459924074686,-0.7061164784117612,-0.00020230724462960586,-0.23381340344760304,-0.5705047044121514,-0.00017546881965542732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Serpent
0.0,0.0,0.0,0.22077986955603388,-0.2151188472597253,2.9142254168162455e-05,0.3056952040006623,-0.464203828297302,1.3879159833142532e-05,0.3283392931858965,-0.6283734748902502,-2.1160200205142585e-05,0.3283392931858965,-0.7359328985201129,-4.456600625714642e-05,0.056610222963085606,-0.7415939208164215,-1.7049843626111354e-05,0.2717290702228109,-0.9623737903724553,-0.00010819446228245381,0.45288178370468485,-0.8095261883721242,-0.0001587841046784068,0.4868479174825362,-0.6736616532607187,-0.0001809320061813448,-0.005661022296308561,-0.696305742445953,-7.814280665323696e-05,0.232101914148651,-0.9567127680761468,-0.00016513425156882805,0.44155973911206775,-0.7868820991868899,-0.00018870047995637508,0.48118689518622765,-0.6340344971865588,-0.00019141574572110556,-0.022644089185234244,-0.6113904080013246,-0.00014329234020680603,0.20945782496341675,-0.8265092552610499,-0.00021731835577181536,0.40759360533421635,-0.7019667647422615,-0.00020759308037058755,0.464203828297302,-0.5830852965197818,-0.0001876089369188017,-0.005661022296308561,-0.48118689518622765,-0.00020717250341202332,0.232101914148651,-0.6113904080013246,-0.0002532861318541085,0.39627156074159925,-0.5774242742234732,-0.0002442872021183708,0.464203828297302,-0.515153028964079,-0.00023019514298725768,0.0,0.0,0.0,-0.008881961467363567,-0.32863257429245196,-3.876972145614664e-05,0.13322942201045349,-0.595091418313359,-0.00011816632226361364,0.25757688255354344,-0.7194388788564489,-0.000198644412996526,0.3730423816292698,-0.737202801791176,-0.0002734191284677509,0.4440980733681783,-0.6572651485849039,-0.0002562464665802546,0.2131670752167256,-0.9770157614099922,-0.0004071680024770863,0.11546549907572635,-0.7727306476606303,-0.00045181838256030016,0.14211138347781707,-0.5773274953786318,-0.0004637176462501984,0.40857022749872407,-0.4885078807049961,-0.00031582697715283766,0.2309309981514527,-0.8171404549974481,-0.0004827965839056711,0.2131670752167256,-0.595091418313359,-0.00047623241077474017,0.31086865135772485,-0.4174521889660876,-0.0004487945469363674,0.31086865135772485,-0.30198668989036126,-0.0003772402422131811,0.1865211908146349,-0.612855341248086,-0.0005317127864598866,0.17763922934727133,-0.4174521889660876,-0.0004740733270222948,0.26645884402090697,-0.25757688255354344,-0.0004096229580961795,0.16875726787990775,-0.1065835376083628,-0.0004376550472592142,0.0799376532062721,-0.2931047284229977,-0.0005564872740922713,0.04440980733681783,-0.2309309981514527,-0.0005351055520002947,0.0799376532062721,-0.14211138347781707,-0.0004980829881955469,1,Serpent
0.0,0.0,0.0,0.17569305388471224,-0.23627686556909575,2.7029380137588604e-05,0.22416010323221905,-0.51496239931726,1.5586966027425645e-05,0.19992657855846563,-0.720947359044164,-1.5989119781065985e-05,0.15751791037939716,-0.8663485070866844,-4.0824966125607203e-05,0.08481733635813693,-0.7512392648863557,6.954065411512759e-06,0.15751791037939716,-0.9875161304554515,-7.719633875401782e-05,0.3150358207587943,-0.9087571752657528,-0.00013255094345428128,0.39985315711693126,-0.8057646954023009,-0.00015801968598101352,0.012116762336876705,-0.7148889778757256,-5.1303069037485696e-05,0.12116762336876705,-0.9632826057816981,-0.0001388147620190168,0.327152583095671,-0.860290125918246,-0.00017559302398508327,0.41196991945380795,-0.7270057402126023,-0.00018422858635939313,-0.042408668179068465,-0.636130022686027,-0.00011529255903520128,0.07875895518969858,-0.842114982412931,-0.00018602286260161954,0.29686067725347925,-0.7633560272232324,-0.00019299690093627623,0.41196991945380795,-0.6664219285282188,-0.00018320288262761033,-0.07270057402126023,-0.533137542822575,-0.0001787623304792266,0.03635028701063012,-0.6785386908650954,-0.00022153959496635413,0.18175143505315058,-0.6603635473597804,-0.00021973489174051858,0.2665687714112875,-0.6058381168438353,-0.0002095991640263681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Serpent
0.0,0.0,0.0,0.12371878909302701,-0.25394909340147653,5.308870718742581e-05,0.1562763651701394,-0.5599903085263328,4.957610685386754e-05,0.12371878909302701,-0.7618472802044295,2.5983808557601178e-05,0.07162666736964722,-0.8985890997283015,8.33081539662266e-06,0.2083684868935192,-0.7292897041273172,-1.1009672143763352e-05,0.1823224260318293,-0.9832387975287936,-7.347663993721724e-05,0.14976484995471692,-0.8464969780049217,-0.00010244909780115874,0.1562763651701394,-0.7358012193427397,-0.00011667497633117764,0.17581091081640682,-0.6706860671885149,-7.823983669976853e-05,0.14976484995471692,-0.9441697062362588,-0.00014131877636206855,0.14325333473929444,-0.7878933410661194,-0.00014418467749191522,0.14325333473929444,-0.6576630367576699,-0.0001376698986044123,0.12371878909302701,-0.5730133389571778,-0.00014458155092297018,0.09767272823133712,-0.8269624323586543,-0.0001950384733821608,0.1041842434467596,-0.6902206128347823,-0.00016626995257299816,0.11069575866218206,-0.5730133389571778,-0.00013984429732614919,0.06511515215422474,-0.4623175802949957,-0.0002070789525119401,0.019534545646267425,-0.63161697589598,-0.00024107556094033568,-0.006511515215422475,-0.5795248541726002,-0.0002230231928158422,-0.019534545646267425,-0.5078981868029531,-0.00020504733216653652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Serpent
0.0,0.0,0.0,0.02195119910842792,-0.274389988855349,9.817721332409154e-05,0.09329259621081866,-0.5268287786022701,0.00010372311484625909,0.1591461935361024,-0.6804871723612655,7.366034821798762e-05,0.23597539041560014,-0.7902431679034051,4.689179935796729e-05,0.10426819576503261,-0.6969505716925865,6.391159569193796e-05,0.16463399331320938,-0.9658527607708285,-1.629321092827869e-06,0.18109739264453034,-0.8506089654515818,-4.0674347218935425e-05,0.18109739264453034,-0.7079261712468004,-5.486361325928762e-05,0.13170719465056752,-0.6804871723612655,-2.721057766651759e-05,0.2140241913071722,-0.9768283603250424,-8.83403820960744e-05,0.24146319019270712,-0.8506089654515818,-0.00010193096103704939,0.22499979086138616,-0.6859749721383724,-9.82674083372264e-05,0.18109739264453034,-0.6256091745901957,-0.00011772580469209905,0.279877788632456,-0.9274381623310796,-0.0001565725472444752,0.274389988855349,-0.7957309676805121,-0.0001275024781294071,0.2469509899698141,-0.6420725739215166,-9.916566131095625e-05,0.23048759063849314,-0.5378043781564841,-0.00020312742389430732,0.24146319019270712,-0.7463407696865493,-0.00022182800491036834,0.19756079197585127,-0.6749993725841585,-0.0001911835705190716,0.1591461935361024,-0.554267777487805,-0.00016260560043742902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Serpent
0.0,0.0,0.0,-0.124363767922072,-0.26836392025289224,4.116091351218356e-05,-0.2290911514353958,-0.5629096863841154,4.065047640482353e-05,-0.32072761200955413,-0.7527280690020148,1.9873971958059323e-05,-0.373091303766216,-0.896728221332835,8.39960376461858e-06,-0.02618184587833095,-0.7396371460628494,2.43746304831527e-05,-0.18981838261789938,-0.9818192204374105,-4.72132548617351e-05,-0.3141821505399714,-0.8378190681065903,-8.254110607544592e-05,-0.3141821505399714,-0.7134553001845183,-9.605597912737709e-05,-0.019636384408748212,-0.6938189157757702,-3.3703036056961235e-05,-0.25527299731372677,-0.9360009901503314,-0.00010473408660139667,-0.373091303766216,-0.772364453410763,-0.00011448290256716438,-0.36000038082705055,-0.6480006854886909,-0.00010797262576744993,-0.04581823028707916,-0.62181883961036,-9.679371540140936e-05,-0.3010912276008059,-0.8116372222282594,-0.0001600945125168351,-0.4189095340532952,-0.6610916084278564,-0.0001418194083638226,-0.4058186111141297,-0.5432733019753672,-0.00011613335286297371,-0.11781830645248927,-0.5301823790362017,-0.00015720708707411672,-0.34036399641830234,-0.6610916084278564,-0.000194701092579725,-0.45163684140120886,-0.5760006093232809,-0.00017967717056408764,-0.4581823028707916,-0.497455071688288,-0.00015957287107905578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Serpent
0.0,0.0,0.0,-0.05035830723584133,-0.2580863245836868,8.149750668929906e-05,-0.11960097968512316,-0.5035830723584133,9.831549787350097e-05,-0.17625407532544465,-0.679837147683858,8.020699928751397e-05,-0.23290717096576616,-0.7868485505600208,6.765005097053442e-05,-0.22031759415680582,-0.6861319360883381,8.555627645933435e-05,-0.23920195937024633,-0.9568078374809853,1.8605467090858547e-05,-0.13848534489856365,-0.8372068577958621,-2.190878254706187e-05,-0.06294788404480166,-0.7113110897062588,-3.461978214396877e-05,-0.22031759415680582,-0.6672475708748976,6.481547820256841e-06,-0.2454967477747265,-0.9693974142899456,-6.275060110484074e-05,-0.13219055649408348,-0.830912069391382,-8.323138680833443e-05,-0.0566530956403215,-0.6924267244928183,-7.7622454599343e-05,-0.226612382561286,-0.6231840520435364,-7.706942354841856e-05,-0.25179153617920663,-0.9001547418406638,-0.00012015073822221485,-0.15736971011200415,-0.793143338964501,-0.00010903056614668122,-0.08812703766272233,-0.6609527824704174,-8.834588930192245e-05,-0.23290717096576616,-0.5602361679987348,-0.00015802828244164093,-0.27067590139264713,-0.7490798201331398,-0.00017545385503961472,-0.23290717096576616,-0.7239006665152191,-0.0001640735647911051,-0.2077280173478455,-0.6609527824704174,-0.00014997446804333842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Serpent
